Timestamp,Open,High,Low,Close,Volume,Log_return
2020-05-08,10008.19,10048.38,9725.0,9801.35,19203.48379461,-0.020064961702841333
2020-05-09,9809.04,9914.0,9515.4,9546.56,11278.63371513,-0.026339251113647162
2020-05-10,9527.31,9565.2,8109.0,8731.17,31639.42874341,-0.08928149868745032
2020-05-11,8740.88,9182.97,8181.0,8571.98,34465.18657226,-0.018400637059286296
2020-05-12,8574.19,8984.87,8534.97,8825.46,14010.261205499999,0.029141981675989994
2020-05-13,8816.99,9418.46,8804.47,9315.5,12762.85161682,0.05403895337146099
2020-05-14,9323.73,9945.34,9254.85,9793.5,19936.18545561,0.0500392208343893
2020-05-15,9809.91,9844.66,9112.0,9306.21,17324.14460144,-0.05103698105841853
2020-05-16,9307.43,9590.0,9216.08,9389.07,6170.09609719,0.00886432752744639
2020-05-17,9377.79,9894.88,9326.53,9665.7,9515.79358021,0.029037289536342513
2020-05-18,9672.95,9966.12,9451.2,9721.91,12362.32763823,0.005798564907929197
2020-05-19,9730.0,9903.89,9455.05,9787.65,12149.68534917,0.00673928564402225
2020-05-20,9776.3,9843.87,9100.0,9516.51,12351.42817701,-0.028093201918339045
2020-05-21,9505.61,9573.29,8800.0,9062.47,16879.82890788,-0.04888647512115731
2020-05-22,9062.25,9272.97,8924.91,9171.96,7261.28419694,0.012009294056665037
2020-05-23,9171.96,9316.12,9084.83,9183.46,3477.27850858,0.0012530360519867477
2020-05-24,9183.93,9310.91,8669.0,8718.77,8855.47763284,-0.051925867013319894
2020-05-25,8710.12,8984.16,8630.0,8903.56,8919.92378955,0.020973023833602847
2020-05-26,8903.22,9012.0,8690.0,8840.91,5923.00523696,-0.00706138423147766
2020-05-27,8835.79,9230.21,8810.99,9210.0,6867.67101935,0.04090003773927209
2020-05-28,9209.99,9625.01,9105.79,9577.38,11523.40889483,0.039114217881257504
2020-05-29,9581.49,9610.0,9330.0,9421.04,7226.77389995,-0.016458582257179995
2020-05-30,9428.52,9758.27,9326.28,9705.1,6781.84196225,0.029706034643622568
2020-05-31,9705.1,9711.7,9373.96,9446.19,5697.99838373,-0.0270400349291708
2020-06-01,9444.61,10429.26,9416.5,10203.64,12109.14149664,0.07713303376921425
2020-06-02,10203.64,10241.26,9135.68,9525.73,22725.11942099,-0.06874796087897363
2020-06-03,9522.52,9699.95,9380.99,9668.99,6928.76322878,0.014927298771774287
2020-06-04,9668.0,9888.0,9430.0,9791.92,8938.7688887,0.012633698534196078
2020-06-05,9791.0,9856.48,9592.74,9619.99,7157.37095675,-0.017714330625920337
2020-06-06,9616.17,9744.39,9525.76,9669.85,4047.26924742,0.005169572276406258
2020-06-07,9673.08,9829.31,9356.0,9750.04,6762.65158822,0.008258590113001486
2020-06-08,9759.04,9813.67,9645.0,9783.0,5379.07801648,0.0033747979098488713
2020-06-09,9786.64,9897.46,9566.81,9776.84,6922.79788471,-0.0006298620237846792
2020-06-10,9782.3,10011.4,9578.0,9894.32,7107.20140335,0.011944531665032454
2020-06-11,9894.32,9981.24,9078.91,9264.26,16389.44455357,-0.06579686904933528
2020-06-12,9265.95,9555.0,9230.0,9463.07,6934.13533535,0.02123286866285394
2020-06-13,9465.92,9500.0,9345.71,9473.46,2938.68222067,0.0010973500469848797
2020-06-14,9478.93,9479.59,9235.01,9329.99,3477.25235863,-0.015260261729726348
2020-06-15,9329.99,9505.4,8900.0,9435.15,11765.1135339,0.011208133898013091
2020-06-16,9435.41,9596.31,9374.9,9530.3,6864.21822439,0.010034119763610452
2020-06-17,9530.3,9566.53,9230.32,9461.29,5902.36636044,-0.007267459305465425
2020-06-18,9459.82,9478.69,9250.0,9374.78,3997.01284654,-0.009185632489013735
2020-06-19,9374.83,9429.99,9225.15,9304.32,5305.9077191,-0.007544296480437287
2020-06-20,9287.6,9400.0,9138.0,9355.46,3071.79384829,0.005481321649154438
2020-06-21,9355.93,9421.26,9271.52,9283.03,1435.21189641,-0.007772127956719329
2020-06-22,9287.89,9798.76,9267.2,9683.12,6615.64540882,0.042196161279598694
2020-06-23,9688.26,9725.3,9571.0,9622.81,4866.11470545,-0.006247841589181533
2020-06-24,9617.88,9666.35,9193.99,9286.06,10072.57541802,-0.03562197090036965
2020-06-25,9286.3,9343.49,8989.0,9239.48,8701.2461746,-0.005028743902803936
2020-06-26,9237.98,9289.71,9024.61,9158.26,7912.38375487,-0.0088294027035306
2020-06-27,9158.13,9189.0,8830.63,9009.3,4399.67602419,-0.016398827162002992
2020-06-28,9008.33,9191.72,8933.06,9118.01,3231.85728086,0.011994201374218645
2020-06-29,9118.8,9240.36,9014.92,9188.88,4942.72533003,0.007742478818696236
2020-06-30,9187.85,9201.95,9060.0,9132.96,2781.63125132,-0.006104209363020882
2020-07-01,9136.89,9300.0,9089.8,9233.38,4321.56559235,0.010935330685972282
2020-07-02,9233.38,9268.54,8939.0,9092.92,6866.04897352,-0.015329089935427464
2020-07-03,9091.68,9127.11,9027.17,9063.08,3510.00353809,-0.0032870705957274513
2020-07-04,9053.87,9196.0,9045.94,9138.52,2180.37237178,0.008289428620061864
2020-07-05,9142.16,9147.37,8905.0,9076.82,3067.87780852,-0.00677453574549695
2020-07-06,9077.18,9376.34,9060.5,9348.22,5361.35284949,0.029462039838106004
2020-07-07,9346.9,9385.81,9201.78,9257.16,4702.82565367,-0.009788644692498615
2020-07-08,9257.21,9479.57,9228.91,9437.16,6275.54666358,0.019257781283054325
2020-07-09,9441.76,9448.5,9157.11,9234.9,4575.44853951,-0.021665302213861495
2020-07-10,9234.91,9318.92,9053.14,9283.53,3910.32678996,0.005252077177750552
2020-07-11,9291.0,9304.95,9180.0,9238.3,1453.16535935,-0.004883976357276383
2020-07-12,9234.07,9347.76,9153.48,9306.17,2037.15363045,0.007319734997108184
2020-07-13,9304.94,9351.17,9190.49,9233.1,3875.17319052,-0.007882767592078649
2020-07-14,9234.19,9282.08,9095.0,9251.59,4479.91060569,0.002000575196757887
2020-07-15,9256.33,9276.98,9153.38,9190.07,3810.04841103,-0.006671875330947765
2020-07-16,9191.0,9217.5,9026.51,9132.87,5541.85389383,-0.006243559801458095
2020-07-17,9134.44,9184.28,9073.53,9156.5,3593.49712953,0.002584016086764981
2020-07-18,9150.51,9214.63,9122.72,9177.43,1358.28531978,0.0022831994114016463
2020-07-19,9175.7,9243.36,9106.3,9211.99,1585.39916859,0.0037586874069823056
2020-07-20,9213.15,9224.73,9128.21,9162.43,3064.80739401,-0.005394469069953325
2020-07-21,9161.77,9442.89,9152.23,9391.25,5559.47430975,0.02466697735393634
2020-07-22,9395.98,9573.0,9280.8,9539.51,5520.76262356,0.015663716756415823
2020-07-23,9537.23,9690.0,9453.38,9617.2,10413.94384743,0.0081110405626382
2020-07-24,9614.85,9650.55,9474.35,9547.91,8012.90509154,-0.007230879645942541
2020-07-25,9549.34,9751.82,9532.79,9710.98,5065.44989566,0.016934921715619344
2020-07-26,9712.45,10200.0,9657.0,9944.65,9090.21430682,0.023777514032057873
2020-07-27,9944.65,11417.11,9933.77,11046.19,27736.83221358,0.10505085400571017
2020-07-28,11049.4,11263.85,10583.48,10939.27,17062.37380128,-0.00972650496540169
2020-07-29,10931.91,11358.47,10855.81,11111.17,12452.86303565,0.01559184147549647
2020-07-30,11105.01,11189.0,10832.0,11112.12,10456.84804792,8.549589197451056e-05
2020-07-31,11110.84,11457.95,10973.8,11356.74,10417.50746157,0.021774995747922576
2020-08-01,11357.98,11883.36,11228.0,11817.49,11195.80752332,0.0397692372045066
2020-08-02,11808.21,12100.0,10559.59,11071.66,12656.41102944,-0.06519194717090576
2020-08-03,11074.92,11480.0,10933.26,11236.39,6984.67078032,0.014768928189459471
2020-08-04,11236.39,11420.0,11000.79,11192.42,5522.11051757,-0.003920855036856673
2020-08-05,11193.48,11795.86,11094.35,11755.24,7514.79142531,0.04906233516358042
2020-08-06,11759.9,11913.5,11575.57,11770.08,9855.99436305,0.0012616195629544281
2020-08-07,11770.26,11920.0,11219.0,11600.85,10503.36174678,-0.014482346900619496
2020-08-08,11601.75,11817.95,11527.0,11776.9,3983.74888665,0.015061614406745923
2020-08-09,11767.93,11808.28,11527.92,11683.03,2649.48917649,-0.008002624131270173
2020-08-10,11684.6,12080.0,11510.0,11895.12,7701.72806914,0.01799087041109928
2020-08-11,11896.37,11945.05,11130.0,11392.64,10470.68807136,-0.04316069910954184
2020-08-12,11386.5,11625.0,11150.0,11565.35,5668.60180464,0.015046026085350729
2020-08-13,11567.74,11806.61,11270.91,11793.26,6839.55121466,0.019514622889595143
2020-08-14,11797.55,11862.0,11652.01,11779.77,5526.79649808,-0.0011445284269860094
2020-08-15,11771.97,11986.93,11667.7,11852.2,3983.17592982,0.006129850943170026
2020-08-16,11858.6,11938.55,11685.97,11914.02,2494.17000289,0.0052023535444111315
2020-08-17,11916.83,12473.0,11771.44,12298.38,9778.32856833,0.03175168848471063
2020-08-18,12301.27,12408.53,11823.0,11958.1,8818.18784117,-0.028058673360940027
2020-08-19,11950.0,12022.18,11574.4,11757.55,9401.50118445,-0.016913285593444197
2020-08-20,11762.18,11894.12,11675.29,11859.37,4191.75792092,0.008622684995747205
2020-08-21,11857.18,11887.67,11485.49,11531.74,6391.17972721,-0.02801503886556974
2020-08-22,11527.81,11694.02,11367.0,11667.7,3401.42192253,0.011721106764736682
2020-08-23,11678.17,11715.09,11524.7,11644.65,1632.87091819,-0.001977493260986575
2020-08-24,11653.7,11832.55,11588.61,11761.8,2887.05808264,0.010010144915625081
2020-08-25,11750.4,11772.22,11112.75,11328.88,7073.69374623,-0.03750177443232927
2020-08-26,11328.5,11549.8,11250.14,11469.3,4273.08016903,0.012318682958274603
2020-08-27,11462.91,11602.92,11122.72,11330.0,7796.15569663,-0.012219825468326949
2020-08-28,11332.26,11555.61,11277.95,11536.58,6046.49746388,0.018068781631322875
2020-08-29,11538.74,11592.0,11423.64,11471.71,2095.93600275,-0.005638852073519185
2020-08-30,11471.71,11715.69,11458.62,11708.97,2328.65701886,0.020471210133892977
2020-08-31,11713.11,11780.0,11573.39,11655.0,4534.21810201,-0.00461994224389131
2020-09-01,11658.48,12065.82,11515.0,11923.96,7960.82238043,0.02281454874347759
2020-09-02,11919.53,11956.45,11155.32,11398.44,13056.07287751,-0.04507331729974642
2020-09-03,11395.1,11477.35,9987.86,10160.0,18554.73121203,-0.11501806178111569
2020-09-04,10160.0,10646.75,9902.43,10456.32,17415.36005733,0.0287481381409222
2020-09-05,10460.2,10567.9,9850.0,10167.19,12165.47308504,-0.028040711260979137
2020-09-06,10165.47,10353.39,10000.0,10260.17,5121.25180431,0.00910353977585669
2020-09-07,10258.43,10415.66,9880.0,10377.14,8725.09203962,0.011335901101154617
2020-09-08,10377.5,10446.18,9825.07,10123.96,10560.87470567,-0.024700418239724724
2020-09-09,10126.01,10353.39,9981.38,10232.8,5872.2195124,0.010693355635480933
2020-09-10,10221.76,10495.75,10220.0,10342.59,10223.19117775,0.010672073970461968
2020-09-11,10341.38,10409.44,10200.5,10393.04,5245.7424448599995,0.004866030069717312
2020-09-12,10400.46,10482.42,10275.0,10443.33,2509.23983418,0.004827145769822373
2020-09-13,10446.4,10576.78,10214.9,10334.78,4325.10556518,-0.01044859109509677
2020-09-14,10338.82,10765.03,10250.13,10675.15,7325.23245633,0.03240370452026361
2020-09-15,10671.4,10940.01,10611.17,10783.83,6456.66295267,0.010129179412526371
2020-09-16,10785.0,11100.0,10662.81,10951.54,8300.239832019999,0.015432295692400302
2020-09-17,10950.15,11054.0,10739.23,10940.47,5525.71740992,-0.0010113279633546463
2020-09-18,10947.35,11040.18,10816.54,10931.2,4398.92439287,-0.0008476719477824144
2020-09-19,10935.49,11183.01,10890.53,11077.22,2253.35153789,0.013269661578752643
2020-09-20,11077.22,11079.25,10755.9,10923.5,3250.01749577,-0.013974315526746491
2020-09-21,10921.53,10996.98,10286.56,10411.29,9948.02125053,-0.04802563752613869
2020-09-22,10418.83,10573.05,10353.39,10534.31,4800.59855196,0.011746754887497938
2020-09-23,10525.72,10541.39,10138.3,10233.42,5711.36066207,-0.028978714200815596
2020-09-24,10236.86,10795.53,10193.2,10744.02,6703.91881646,0.04869048577874515
2020-09-25,10738.46,10762.65,10553.14,10689.81,6346.72379355,-0.0050583694645038955
2020-09-26,10694.23,10830.0,10655.29,10729.09,2550.31630347,0.0036677928404518787
2020-09-27,10731.09,10807.14,10593.58,10780.66,2286.86162473,0.004795043997257338
2020-09-28,10779.99,10950.0,10628.52,10689.48,4991.57062725,-0.008493707834830727
2020-09-29,10681.41,10865.0,10636.66,10836.42,4029.39173043,0.013652602899960052
2020-09-30,10840.0,10847.5,10658.56,10778.22,4304.6226949,-0.005385251908380844
2020-10-01,10780.83,10940.22,10437.08,10622.71,8678.34728292,-0.014533269084338683
2020-10-02,10611.17,10667.53,10380.0,10578.54,8333.45852437,-0.0041667414803967275
2020-10-03,10571.6,10605.79,10500.0,10553.66,1134.79775814,-0.002354701497794253
2020-10-04,10543.17,10699.88,10524.81,10669.63,1057.77530355,0.010928668858146782
2020-10-05,10666.16,10805.82,10620.71,10795.0,3618.01529204,0.011681675917900817
2020-10-06,10797.36,10801.86,10525.0,10606.33,4800.69513633,-0.017632071272366052
2020-10-07,10602.31,10682.56,10547.71,10669.14,5560.24913562,0.005904469558359372
2020-10-08,10669.1,10957.0,10535.06,10925.2,6969.04085121,0.023716585197481106
2020-10-09,10927.02,11118.49,10826.4,11052.0,5355.33959365,0.011539359610925021
2020-10-10,11060.46,11496.06,11059.62,11301.2,3270.37027031,0.022297507709133368
2020-10-11,11300.97,11447.44,11272.11,11372.93,2177.65085818,0.0063270554847232935
2020-10-12,11372.48,11731.7,11175.99,11535.98,7088.22778528,0.014234876582873498
2020-10-13,11539.42,11567.4,11314.53,11427.98,5097.96082433,-0.009406112558409506
2020-10-14,11440.28,11555.1,11287.42,11428.84,3788.25075923,7.52510629568553e-05
2020-10-15,11430.49,11623.6,11250.01,11511.11,4864.42955616,0.007172670621614502
2020-10-16,11506.53,11548.65,11200.0,11321.86,4309.22448566,-0.01657728573252792
2020-10-17,11331.88,11415.48,11264.01,11365.8,1124.42019876,0.003873476148616733
2020-10-18,11365.8,11526.34,11352.79,11519.97,1047.16869132,0.013473204717536635
2020-10-19,11518.58,11840.0,11409.94,11764.14,5459.93398846,0.020973870237290745
2020-10-20,11759.2,12059.94,11680.0,11921.11,5859.83732437,0.013254856772121322
2020-10-21,11921.33,13235.0,11899.1,12802.67,20093.61486293,0.07134296481582025
2020-10-22,12802.63,13208.25,12686.73,12983.26,9277.56218571,0.014007092442767053
2020-10-23,12983.26,13037.26,12729.82,12941.59,4996.39791976,-0.003214679034622695
2020-10-24,12940.03,13182.83,12887.38,13122.73,2820.82333324,0.013899684807682952
2020-10-25,13122.73,13363.53,12903.74,13039.09,3658.60280875,-0.006394072351419717
2020-10-26,13041.12,13250.0,12773.5,13066.73,5725.19571956,0.002117536268008571
2020-10-27,13065.1,13788.0,13057.09,13647.9,11242.75450774,0.0435163585862528
2020-10-28,13642.31,13864.89,12892.0,13274.73,10670.86461819,-0.02772343570347741
2020-10-29,13275.82,13650.0,12993.0,13468.44,8894.95694501,0.014486942859732418
2020-10-30,13456.14,13675.56,13129.26,13562.13,8981.11986042,0.00693217902470712
2020-10-31,13569.42,14100.0,13420.97,13816.08,6337.39292768,0.01855178139301791
2020-11-01,13799.44,13907.47,13629.31,13762.0,2534.0858149700002,-0.003921960435281138
2020-11-02,13762.0,13842.5,13220.0,13563.72,7065.41110933,-0.014512589608170137
2020-11-03,13578.82,14083.76,13287.7,14041.58,7225.86635614,0.03462434670642573
2020-11-04,14041.58,14277.5,13520.87,14160.59,10926.32680544,0.00843982618566527
2020-11-05,14168.49,15770.58,14100.0,15605.04,18422.63186045,0.09713118493624842
2020-11-06,15608.32,15968.98,15196.01,15598.09,13479.46706771,-0.0004454681382881867
2020-11-07,15603.28,15778.6,14351.0,14838.97,10933.92419186,-0.04989164253979883
2020-11-08,14829.32,15664.9,14727.19,15489.15,5046.49916395,0.04288295048843727
2020-11-09,15484.68,15854.48,14824.66,15332.04,14466.07953692,-0.01019502237338702
2020-11-10,15349.32,15482.76,15092.47,15313.65,8966.48171393,-0.0012001689116754874
2020-11-11,15314.94,15991.01,15290.85,15707.89,10013.26427187,0.025418546364377924
2020-11-12,15702.0,16369.99,15481.0,16300.0,16261.47118864,0.03700197392259358
2020-11-13,16300.0,16494.52,15970.33,16335.58,7843.22421583,0.0021804431909341567
2020-11-14,16339.06,16341.89,15715.1,16086.34,5046.32670498,-0.015375086353250461
2020-11-15,16092.8,16170.0,15786.46,15975.49,3225.70533016,-0.006914791930758953
2020-11-16,15975.49,16894.93,15875.5,16724.62,7511.71484029,0.045826212558210705
