window,lag,raw_acf,absolute_acf,leverage
29,4,-0.2602464288785546,0.17183901375679506,0.2187084050820507
29,5,0.28370236145851474,-0.12970217740317067,0.042956855229321425
29,6,-0.22155645703648508,-0.3095517890390066,-0.049153563739662696
29,7,0.5975968990424348,0.3398764123454574,0.44101755082258254
30,1,-0.3149131956989532,-0.018036705974262,-0.30465941767506416
30,2,0.17273594574929135,-0.12570440520192566,0.1826430031581229
30,3,-0.06445180889513374,-0.3279526324018378,-0.22691896916171073
30,4,-0.17268682409294928,0.0664773724950064,0.45257611465526665
30,5,0.36033827081714087,-0.12440772794613701,0.03535230388292447
30,6,-0.37416778831394154,0.13147500781930468,-0.4220377077361966
30,7,-0.10663878689465356,-0.32763407185753474,-0.2567348746600686
31,1,-0.4420458477898673,-0.08767969042750494,-0.3570046483256191
31,2,0.33628367421677396,-0.06147838542832729,0.2737079937765013
31,3,-0.20162754817652398,-0.1987849746660117,-0.18141158024254012
31,4,-0.20338918058997024,0.05343490249118366,0.3798410751194026
31,5,0.1878338260979633,-0.24312077968580303,-0.2087064733496907
31,6,-0.3439080054903591,0.11429077493005806,-0.38020273232322854
31,7,-0.13816789930059295,-0.34396644296637835,-0.07335209617432295
32,1,-0.2711046525375118,-0.17480827278666355,-0.27094051594268964
32,2,-0.05431520643003737,0.02438095109440166,0.33825595681541615
32,3,-0.13855852040678832,-0.22830489566716686,-0.23527125102740865
32,4,-0.04275216792495461,-0.10630018360352167,0.36376443486118326
32,5,0.27285830991260424,-0.19971073226208744,-0.2506560546127226
32,6,-0.06751816861869148,0.43904906963425183,-0.3593626936906968
32,7,-0.23838181242496234,-0.17116783010709538,0.0297290741222595
33,1,-0.13196430153944183,-0.05299666418668098,-0.21180619385365687
33,2,0.041092431816666185,-0.19762234390686445,0.058819225937159034
33,3,-0.34370697630132857,-0.13389440254056736,-0.2666097611221767
33,4,-0.1271776798032838,-0.14033248172220972,0.3561653032356923
33,5,0.3813344917110767,-0.20435993032108607,-0.06326111777234988
33,6,-0.18066586888968283,0.33565224435230284,-0.3875077966986565
33,7,0.2979570076379639,0.2503085023395228,0.20655827368881774
